setting,modality,level,metric,estimate,ci95_low,ci95_high
positive_margin,emg,0.0,roc_auc,0.8709677419354839,0.7868162692847124,0.9389901823281908
positive_margin,emg,0.0,accuracy,0.823529411764706,0.7529411764705882,0.8941176470588236
positive_margin,emg,0.0,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,emg,0.0,specificity,0.5217391304347826,0.30434782608695654,0.7391304347826088
positive_margin,emg,0.0,balanced_accuracy,0.7286115007012622,0.6199158485273493,0.8317759467040661
positive_margin,emg,0.0,f1,0.8854961832061069,0.8382352941176471,0.9302325581395349
positive_margin,emg,0.0,brier,0.1235851051031046,0.08716173562987702,0.16355285766775787
positive_margin,emg,0.0,log_loss,0.3753150293173373,0.2765148342468487,0.4875273646459802
positive_margin,emg,0.25,roc_auc,0.874240299205236,0.7896213183730715,0.9417952314165497
positive_margin,emg,0.25,accuracy,0.823529411764706,0.7529411764705882,0.8941176470588236
positive_margin,emg,0.25,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,emg,0.25,specificity,0.5217391304347826,0.30434782608695654,0.7391304347826088
positive_margin,emg,0.25,balanced_accuracy,0.7286115007012622,0.6199158485273493,0.8316970546984571
positive_margin,emg,0.25,f1,0.8854961832061069,0.8382352941176471,0.9302325581395349
positive_margin,emg,0.25,brier,0.1204007520906805,0.08520164198114506,0.1592313801703979
positive_margin,emg,0.25,log_loss,0.36847991374283584,0.2709076736672829,0.4837970600479842
positive_margin,emg,0.5,roc_auc,0.8475923328658251,0.7559548854604956,0.9247311827956989
positive_margin,emg,0.5,accuracy,0.7176470588235294,0.6235294117647059,0.811764705882353
positive_margin,emg,0.5,sensitivity,0.6935483870967744,0.5806451612903226,0.8064516129032256
positive_margin,emg,0.5,specificity,0.782608695652174,0.6086956521739131,0.9565217391304349
positive_margin,emg,0.5,balanced_accuracy,0.7380785413744743,0.6318373071528751,0.8355539971949509
positive_margin,emg,0.5,f1,0.7818181818181819,0.6923076923076922,0.8596491228070176
positive_margin,emg,0.5,brier,0.175487933238486,0.12306435790962292,0.23210005727819524
positive_margin,emg,0.5,log_loss,0.5132104828059205,0.3695222732606604,0.6730250162069912
