setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
positive_margin,table,0.25,corrupted_minus_clean,f1,-0.029126212737299317,-0.055995137939013985,-0.006804429375558131
positive_margin,table,0.25,corrupted_minus_clean,brier,0.0033250344615220334,-0.002842871906951593,0.009562524634117078
positive_margin,table,0.25,corrupted_minus_clean,log_loss,0.0058589098277803675,-0.010674881557154256,0.02169674609756504
positive_margin,table,0.5,corrupted_minus_clean,roc_auc,-0.011687704534829368,-0.03810191678354358,0.014025245441795287
positive_margin,table,0.5,corrupted_minus_clean,accuracy,-0.03529411764705892,-0.0862745098039216,0.011764705882352903
positive_margin,table,0.5,corrupted_minus_clean,sensitivity,-0.043010752688172005,-0.09677419354838712,0.005376344086021612
positive_margin,table,0.5,corrupted_minus_clean,specificity,-0.01449275362318836,-0.1449275362318841,0.08695652173913043
positive_margin,table,0.5,corrupted_minus_clean,balanced_accuracy,-0.028751753155680237,-0.09934548854604941,0.029803646563814845
positive_margin,table,0.5,corrupted_minus_clean,f1,-0.025400029359953002,-0.06116476789212378,0.006899439687917997
positive_margin,table,0.5,corrupted_minus_clean,brier,0.007492665438901744,-0.005128856051010068,0.020097330765949144
positive_margin,table,0.5,corrupted_minus_clean,log_loss,0.018438626459548635,-0.015247364729235104,0.04994345563285068
positive_margin,table,1.0,corrupted_minus_clean,roc_auc,-0.04791958859280043,-0.0946704067321178,-0.004675081813931834
positive_margin,table,1.0,corrupted_minus_clean,accuracy,-0.05882352941176483,-0.11764705882352944,-0.0039215686274509665
positive_margin,table,1.0,corrupted_minus_clean,sensitivity,-0.037634408602150504,-0.09677419354838701,0.016129032258064613
positive_margin,table,1.0,corrupted_minus_clean,specificity,-0.1159420289855072,-0.27536231884057966,0.028985507246376774
positive_margin,table,1.0,corrupted_minus_clean,balanced_accuracy,-0.0767882187938288,-0.1583683964469378,-0.0024544179523141585
positive_margin,table,1.0,corrupted_minus_clean,f1,-0.0376489400100265,-0.07718783722430732,-0.0016115375694786096
positive_margin,table,1.0,corrupted_minus_clean,brier,0.021820202419718285,-0.0019144340570740128,0.044889642649133296
positive_margin,table,1.0,corrupted_minus_clean,log_loss,0.061957370348740326,0.0007929752961810316,0.11952914371082989
positive_margin,table,2.0,corrupted_minus_clean,roc_auc,-0.11687704534829357,-0.19097709209911173,-0.046984572230014066
positive_margin,table,2.0,corrupted_minus_clean,accuracy,-0.054901960784313864,-0.1215686274509804,0.0117647058823529
positive_margin,table,2.0,corrupted_minus_clean,sensitivity,0.005376344086021501,-0.05376344086021512,0.06989247311827962
positive_margin,table,2.0,corrupted_minus_clean,specificity,-0.21739130434782605,-0.4057971014492754,-0.04347826086956519
positive_margin,table,2.0,corrupted_minus_clean,balanced_accuracy,-0.10600748013090233,-0.20558672276764844,-0.011804581580177605
positive_margin,table,2.0,corrupted_minus_clean,f1,-0.029809592950036712,-0.07313538432250627,0.014226850499148042
positive_margin,table,2.0,corrupted_minus_clean,brier,0.04313452439321318,0.008694587379464052,0.07598615901127703
positive_margin,table,2.0,corrupted_minus_clean,log_loss,0.1358848630663857,0.04305983523377178,0.2250389074248959
positive_margin,us,0.0,corrupted_minus_clean,roc_auc,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,brier,0.0,0.0,0.0
positive_margin,us,0.0,corrupted_minus_clean,log_loss,0.0,0.0,0.0
positive_margin,us,0.25,corrupted_minus_clean,roc_auc,0.00911640953716697,-0.018700327255726904,0.03950444132772324
positive_margin,us,0.25,corrupted_minus_clean,accuracy,-0.031372549019607954,-0.0980392156862745,0.03137254901960784
