seed,modality,fold,correct,variable,n,mean,std,min,p05,p25,median,p75,p95,max
42,us,0,1,abs_gap,13,1.8465903172126183,1.098226689942325,0.3396327495574951,0.3881914973258972,1.1994731426239014,1.5043733716011052,2.4186592772603035,3.8626301944255825,3.937176167964935
42,us,0,1,quality,13,0.23343235483536354,0.06792202170760658,0.1307806223630905,0.14828891158103938,0.1967019289731979,0.2276506423950195,0.2492103576660156,0.36215364336967465,0.3704341948032379
42,us,0,1,loss,13,0.21194306451593234,0.16316201935931493,0.019315460463945833,0.02083199087987255,0.08529741592603735,0.20061688837301128,0.26340444645541083,0.5179603724668904,0.5376808340507346
42,us,1,-1,logit0,17,0.030806728364790186,0.5470362538247444,-1.060450792312622,-0.8054199695587159,-0.2744734287261963,0.1359239816665649,0.3453551232814789,0.8411055088043211,1.039285659790039
42,us,1,-1,logit1,17,1.8821308227146374,0.8470511857873658,0.5476208925247192,0.5838160276412964,1.4360899925231934,1.6887286901474,2.3568315505981445,3.2988783836364743,3.6968607902526855
42,us,1,-1,offset,17,0.9564687755397138,0.1786472001182115,0.6922126412391663,0.7732051491737366,0.8385618329048157,0.9287570863962173,1.0212570875883102,1.235203981399536,1.4775992631912231
42,us,1,-1,gap,17,1.851324094349847,1.3805178232259372,-0.4916647672653198,-0.2572894811630249,1.236829400062561,1.432716578245163,2.749812573194504,4.29557147026062,4.438523054122925
42,us,1,-1,abs_gap,17,1.9325429681031143,1.2643211771539566,0.19869565963745117,0.29069976806640624,1.236829400062561,1.432716578245163,2.749812573194504,4.29557147026062,4.438523054122925
42,us,1,-1,quality,17,0.2137837217134588,0.06406217211031932,0.1390286684036255,0.14912714958190917,0.1687795370817184,0.1903962343931198,0.2418810427188873,0.33124481439590453,0.3708605170249939
42,us,1,-1,loss,17,0.6630330693688509,0.7988642656117811,0.011744140177655016,0.013569491625244812,0.08631680649668239,0.24735683698275324,0.9688968098936983,2.1860072637550445,2.8496819689458253
42,us,1,0,logit0,6,0.3398529899617036,0.45548863152990693,-0.2744734287261963,-0.21777876280248165,0.010500146076083197,0.2652200013399124,0.6800091341137886,0.9773543626070023,1.039285659790039
42,us,1,0,logit1,6,1.3788852790991466,0.6841771798069208,0.5476208925247192,0.5589318722486496,0.7824094444513321,1.3935666680335999,1.7315887808799741,2.344225287437439,2.515604257583618
42,us,1,0,offset,6,0.8593691345304251,0.1316732773089337,0.6922126412391663,0.7175227999687195,0.7977368161082268,0.8293933346867561,0.8804474128410219,1.0632232623174787,1.120565414428711
42,us,1,0,gap,6,1.0390322891374428,1.1321595319626898,-0.4916647672653198,-0.41842249035835266,0.10240031033754349,1.1283466666936874,1.721088634803891,2.5620040502399206,2.7900776863098145
42,us,1,0,abs_gap,6,1.2691524314383666,0.8663864088605348,0.19869565963745117,0.27193793654441833,0.6201706305146217,1.1283466666936874,1.721088634803891,2.5620040502399206,2.7900776863098145
42,us,1,0,quality,6,0.18008300910393396,0.0389510515577464,0.1390286684036255,0.14218444377183914,0.1553082875907421,0.16752868890762324,0.1901244223117828,0.24245048686861992,0.257520854473114
42,us,1,0,loss,6,1.576037167724455,0.6911912211701303,0.7974219092657455,0.8402906344227337,1.056028429350977,1.4100668653920547,1.890744051358337,2.6422836235737064,2.8496819689458253
42,us,1,1,logit0,11,-0.1377639597789808,0.518456933733728,-1.060450792312622,-0.9010565280914307,-0.5476505309343338,-0.0380950458347797,0.238079622387886,0.5411981791257858,0.6964876651763916
42,us,1,1,logit1,11,2.1566283919594507,0.8000262540513317,1.0101884603500366,1.2335824966430664,1.5772874355316162,1.9759501218795776,2.704180955886841,3.4481217861175537,3.6968607902526855
42,us,1,1,offset,11,1.009432216090235,0.17865620515351782,0.8169466853141785,0.8277542591094971,0.8910475745797157,0.9723704010248184,1.045361541211605,1.3261022120714188,1.4775992631912231
42,us,1,1,gap,11,2.294392351738431,1.3000027077112366,0.313700795173645,0.775265097618103,1.3163710981607437,2.0140451677143574,3.2518314868211746,4.349178314208984,4.438523054122925
42,us,1,1,abs_gap,11,2.294392351738431,1.3000027077112366,0.313700795173645,0.775265097618103,1.3163710981607437,2.0140451677143574,3.2518314868211746,4.349178314208984,4.438523054122925
42,us,1,1,quality,11,0.2321659285913814,0.06750949879937619,0.1558736264705658,0.16352950036525726,0.18143843114376065,0.2101214230060577,0.2746748924255371,0.34610070288181305,0.3708605170249939
42,us,1,1,loss,11,0.16503083390215775,0.15169668719517093,0.011744140177655016,0.012884984832398638,0.04256800517518311,0.1252641050205634,0.23769872411377113,0.4017124613771438,0.5485476966423339
42,us,2,-1,logit0,17,-0.541227700709201,1.017701584775909,-2.1241238117218018,-1.986116456985474,-1.047607183456421,-0.6459879875183105,-0.0039558815769851,1.3466577053070063,1.8759400844573972
42,us,2,-1,logit1,17,4.379023085622227,1.9006396258836313,-0.3944342732429504,0.9783721327781678,3.2169556617736816,4.690248966217041,5.524723529815674,6.879298973083496,7.268948554992676
42,us,2,-1,offset,17,1.9188976924565129,0.4466207689424458,0.7407529056072234,1.1625149190425872,1.662602923810482,2.035115897655487,2.159655809402466,2.4946441888809203,2.572412371635437
42,us,2,-1,gap,17,4.920250786331428,2.9152040342428807,-2.2703743577003475,-0.3682855725288389,3.2209115433506668,5.263568341732025,6.571913719177246,8.86541543006897,9.393072366714478
42,us,2,-1,abs_gap,17,5.1873536519432335,2.40803746883893,0.10723662376403809,1.8377468109130857,3.2209115433506668,5.263568341732025,6.571913719177246,8.86541543006897,9.393072366714478
42,us,2,-1,quality,17,0.45677316802389484,0.1532534143069678,0.1962539404630661,0.19718852937221523,0.3256098330020904,0.4695412218570709,0.5526121854782104,0.6879444599151611,0.7269032001495361
42,us,2,-1,loss,17,1.2198260742968643,1.9792879752495829,8.329566800924226e-05,0.00014552670096250607,0.00139813947815437,0.015142621109144994,2.3686560378679045,5.454566859464244,6.404120247283204
42,us,2,0,logit0,6,0.28804080684979755,1.011550176826245,-1.047607183456421,-0.9580650180578232,-0.4733545444905758,0.1875066757202148,0.9607818238437176,1.7105393409729002,1.8759400844573972
42,us,2,0,logit1,6,2.8311449189980826,1.9170261108979376,-0.3944342732429504,0.03456772863864904,1.7555504441261292,3.091285228729248,4.172999441623688,5.146718382835388,5.354856967926025
42,us,2,0,offset,6,1.55959286292394,0.45635763112424804,0.7407529056072234,0.8725535348057746,1.3550138119608164,1.6393959522247314,1.852974770590663,2.0943266823887825,2.1536248922348022
42,us,2,0,gap,6,2.543104112148285,2.9263281754208665,-2.2703743577003475,-1.675971612334251,0.8010732643306255,2.903778553009033,4.64004934206605,6.104783400893211,6.402464151382446
42,us,2,0,abs_gap,6,3.2998955647150674,2.035058814251166,0.10723662376403809,0.6480210572481154,2.4234265647828575,2.903778553009033,4.64004934206605,6.104783400893211,6.402464151382446
42,us,2,0,quality,6,0.3351723278562228,0.12461559680775706,0.1962539404630661,0.19654599949717522,0.22586561739444727,0.3144662529230118,0.41901465505361557,0.5149319991469383,0.5356513261795044
42,us,2,0,loss,6,3.4420780717060953,1.8621217340551608,0.7482022658887173,1.1533157088835142,2.510757490400788,2.95715568334362,4.657196264054079,6.107384813589779,6.404120247283204
42,us,2,1,logit0,11,-0.9935559775595638,0.6803108305981855,-2.1241238117218018,-2.0378692150115967,-1.5043582320213318,-0.9826799631118774,-0.469804972410202,-0.11459638713859022,-0.0039558815769851
42,us,2,1,logit1,11,5.223320267417214,1.2484396141740837,3.2169556617736816,3.516663074493408,4.2950804233551025,5.052911758422852,6.139216184616089,7.0254175662994385,7.268948554992676
42,us,2,1,offset,11,2.114882144928825,0.29299541440383337,1.6064998900983483,1.6657699245261028,1.9362266957759857,2.1400725841522217,2.326951324939728,2.523807257413864,2.572412371635437
42,us,2,1,gap,11,6.216876244976778,1.9233989033713104,3.2209115433506668,3.673030158272013,4.72311469912529,6.035591721534729,7.643574416637421,9.063286781311035,9.393072366714478
42,us,2,1,abs_gap,11,6.216876244976778,1.9233989033713104,3.2209115433506668,3.673030158272013,4.72311469912529,6.035591721534729,7.643574416637421,9.063286781311035,9.393072366714478
42,us,2,1,quality,11,0.5231008990244432,0.1239444297273132,0.3256098330020904,0.3543805778026581,0.43056780099868774,0.5055301189422607,0.613985002040863,0.7025539875030518,0.7269032001495361
42,us,2,1,loss,11,0.007688621164556476,0.01135421316576948,8.329566800924226e-05,0.00012219006360503215,0.0006337220501131391,0.002389224192267392,0.010153033341655737,0.02758719133971632,0.03914249287058036
42,us,3,-1,logit0,17,0.534489910611335,0.6660057903510771,-0.5762329697608948,-0.5672879815101624,-0.04428057000041,0.5794946551322937,1.0243322849273682,1.4993107318878174,1.566779375076294
42,us,3,-1,logit1,17,2.436554970110164,1.464265706244218,0.1657788157463073,0.41079131364822385,1.5165538787841797,2.0990242958068848,3.736237049102783,4.804808235168458,4.903965950012207
42,us,3,-1,offset,17,1.4855224403607494,0.4048761695855386,0.8662790954113007,0.9126454174518586,1.1380044519901276,1.4309062659740446,1.8459782395511866,2.115405756235123,2.169457107782364
42,us,3,-1,gap,17,1.902065059498829,2.125929606486313,-1.4010005593299866,-1.0037082076072692,0.6018677949905393,1.519529640674591,3.7805176191031933,5.378804957866669,5.469017684459686
42,us,3,-1,abs_gap,17,2.3251522111103817,1.652602607244052,0.5101479291915891,0.5835238218307492,0.8737166523933411,1.519529640674591,3.7805176191031933,5.378804957866669,5.469017684459686
42,us,3,-1,quality,17,0.28429035141187553,0.10629417898499237,0.171504333615303,0.17160630524158477,0.190115287899971,0.2296903133392334,0.375879168510437,0.48094155192375176,0.4908172786235809
42,us,3,-1,loss,17,0.8699428070304736,1.2373506825025895,0.004206511162601068,0.004607271603827634,0.09014960186073662,0.3488223321154127,0.9804057477264596,3.392094452800084,4.196618502964124
42,us,3,0,logit0,5,0.5841393053531647,0.6075542454428584,-0.1278479397296905,-0.05985436737537379,0.212119922041893,0.2152094393968582,1.2447855472564695,1.3501007556915283,1.376429557800293
42,us,3,0,logit1,5,2.3137947261333465,1.4431791827054614,0.472044438123703,0.5245630741119385,0.7346376180648804,2.9445109367370605,3.364170789718628,3.9157220363616942,4.053609848022461
42,us,3,0,offset,5,1.4489670157432557,0.4202827435525147,0.924236997961998,0.9373319149017334,0.9897115826606749,1.5783154293894768,1.789690114557743,1.9282427862286566,1.9628809541463852
42,us,3,0,gap,5,1.729655420780182,2.0487133257212866,-0.90438511967659,-0.8255376815795898,-0.5101479291915891,2.7323910146951675,3.1489613503217697,3.974958500266075,4.1814577877521515
42,us,3,0,abs_gap,5,2.295468640327454,1.3855532782594375,0.5101479291915891,0.5889953672885893,0.90438511967659,2.7323910146951675,3.1489613503217697,3.974958500266075,4.1814577877521515
42,us,3,0,quality,5,0.27827699184417726,0.09349130423009525,0.171504333615303,0.17152982652187346,0.1716317981481552,0.3007545173168182,0.3406172692775726,0.3936250865459442,0.4068770408630371
42,us,3,0,loss,5,2.4815373217814436,1.2105810622384607,0.9804057477264596,1.0331792877765327,1.2442734479768247,2.7954254699807355,3.190963440259075,3.995487490423114,4.196618502964124
42,us,3,1,logit0,12,0.5138026628022393,0.687841518377564,-0.5762329697608948,-0.5700832903385162,-0.0610579224303364,0.6694748401641846,0.8997253924608231,1.5203946828842163,1.566779375076294
42,us,3,1,logit1,12,2.4877050717671714,1.4699399603650598,0.1657788157463073,0.4605554819107055,1.5987885296344755,2.0513235330581665,3.7753883600234985,4.835795021057129,4.903965950012207
42,us,3,1,offset,12,1.5007538672847052,0.3972894349517883,0.8662790954113007,0.990475082397461,1.2417880147695541,1.385082870721817,1.857165218796581,2.132296803593636,2.169457107782364
42,us,3,1,gap,12,1.973902408964932,2.153216965952741,-1.4010005593299866,-1.0598392009735107,0.7182910889387131,1.3324813246726988,3.836446282453835,5.406996434926987,5.469017684459686
42,us,3,1,abs_gap,12,2.337520365603268,1.75175128456475,0.6018677949905393,0.6872448772192,0.8504642844200134,1.4602651000022888,3.836446282453835,5.406996434926987,5.469017684459686
42,us,3,1,quality,12,0.2867959178984165,0.11109846818734573,0.1786998957395553,0.18269104883074755,0.2021835632622242,0.2288353368639946,0.3796822875738144,0.48402771651744836,0.4908172786235809
42,us,3,1,loss,12,0.19844509255090248,0.15890169591581826,0.004206511162601068,0.004482033965944332,0.021434442969028633,0.20904923043219403,0.3558972088906364,0.40810139420432506,0.43682650811230084
42,us,4,-1,logit0,17,-0.21909388636841493,0.25652865584554874,-0.576312780380249,-0.5371551990509034,-0.4298700988292694,-0.282615065574646,-0.0235372632741928,0.15251380801200842,0.4157711267471313
42,us,4,-1,logit1,17,1.6587337255477905,0.46829763518329937,0.6723520755767822,0.9882402896881104,1.3654755353927612,1.6538093090057373,1.915330529212952,2.2940470695495603,2.7318148612976074
42,us,4,-1,offset,17,0.7198199195896878,0.13044807750659765,0.5199872590601444,0.5392467327415943,0.6278778985142708,0.7237557321786879,0.7988349795341492,0.8780371904373169,1.1022245287895203
42,us,4,-1,gap,17,1.8778276119162054,0.7086271580145089,0.25658094882965093,0.894445925951004,1.4690838903188703,1.9739500880241394,2.307251662015915,2.8605704545974726,3.2591806650161743
42,us,4,-1,abs_gap,17,1.8778276119162054,0.7086271580145089,0.25658094882965093,0.894445925951004,1.4690838903188703,1.9739500880241394,2.307251662015915,2.8605704545974726,3.2591806650161743
42,us,4,-1,quality,17,0.18321136209894623,0.036012045401146046,0.1245415583252906,0.13338323384523387,0.1571459919214248,0.1797888576984405,0.2021750509738922,0.23506391644477834,0.2769515216350555
42,us,4,-1,loss,17,0.7557995240351945,0.9779518921283354,0.0613149240904991,0.0755952372341981,0.10821502094818336,0.20598441735967565,1.3529579857006018,2.7075426218999517,3.296880861099624
42,us,4,0,logit0,5,-0.19210393875837325,0.2569476058288313,-0.5273658037185669,-0.5174109935760498,-0.4775917530059814,-0.0235372632741928,-0.0187243521213531,0.06561471223831176,0.086699478328228
42,us,4,0,logit1,5,1.7881229877471925,0.5479256520776397,1.1406116485595703,1.2015986442565918,1.4455466270446775,1.620464324951172,2.0021774768829346,2.5858873844146726,2.7318148612976074
42,us,4,0,offset,5,0.7980095244944095,0.16455203229207854,0.6136555634438992,0.6331253871321678,0.7110046818852424,0.7622928619384766,0.8008699864149095,1.041953620314598,1.1022245287895203
42,us,4,0,gap,5,1.9802269265055656,0.7900504410263544,1.0539121702313423,1.136946514248848,1.4690838903188703,1.6391886770725252,2.479769229888916,3.1032983779907224,3.2591806650161743
42,us,4,0,abs_gap,5,1.9802269265055656,0.7900504410263544,1.0539121702313423,1.136946514248848,1.4690838903188703,1.6391886770725252,2.479769229888916,3.1032983779907224,3.2591806650161743
42,us,4,0,quality,5,0.1948469847440719,0.04606890799839077,0.1439657509326934,0.14822603166103357,0.1652671545743942,0.1797888576984405,0.208261638879776,0.2632135450839996,0.2769515216350555
42,us,4,0,loss,5,2.140573708535512,0.7005802117025279,1.3529579857006018,1.4176081486507228,1.676208800451207,1.8166128333260931,2.5602080621000343,3.149546301299706,3.296880861099624
42,us,4,1,logit0,12,-0.23033969787259898,0.2555138458750409,-0.576312780380249,-0.5348794668912887,-0.37033060193061823,-0.28921572864055634,-0.08909926004707808,0.17867022678256006,0.4157711267471313
42,us,4,1,logit1,12,1.6048215329647064,0.4191704780491219,0.6723520755767822,0.8895252227783204,1.3438854217529297,1.736182451248169,1.8890464007854462,2.0805388689041133,2.184605121612549
42,us,4,1,offset,12,0.6872409175460538,0.09600012630412096,0.5199872590601444,0.5332281472161412,0.627474183216691,0.6952949985861778,0.7601140961050986,0.8121760539710523,0.8219903558492663
42,us,4,1,gap,12,1.8351612308373053,0.667171891795464,0.25658094882965093,0.7174090195447207,1.4300055801868439,2.068425089120865,2.2168231755495076,2.615418335795402,2.760917901992798
42,us,4,1,abs_gap,12,1.8351612308373053,0.667171891795464,0.25658094882965093,0.7174090195447207,1.4300055801868439,2.068425089120865,2.2168231755495076,2.615418335795402,2.760917901992798
42,us,4,1,quality,12,0.17836318599681056,0.029546613323743576,0.1245415583252906,0.1306202102452516,0.15589243918657297,0.18553245812654495,0.19972863048315043,0.21516716182231896,0.2245920151472091
42,us,4,1,loss,12,0.17881028049339562,0.13588243539975273,0.0613149240904991,0.07113263937679216,0.1035366782035737,0.11945778346311631,0.2150389551219971,0.41667687966756495,0.573063454268312
43,emg,-1,-1,logit0,85,0.38219175323405685,0.44910182556786554,-0.7095999121665955,-0.2476018279790878,0.1040479466319084,0.2976322174072265,0.6895217299461365,1.1672076702117917,1.4223915338516235
43,emg,-1,-1,logit1,85,1.1634926094947493,0.9293263163786425,-0.8352043032646179,-0.01027368567883965,0.5488036274909973,0.9110690355300904,1.7385557889938354,2.771681451797485,3.8313374519348153
43,emg,-1,-1,offset,85,0.7728421813644031,0.5769120471489244,-0.33333113975822926,0.007209026813507068,0.3808591961860657,0.5487991273403168,1.245073676109314,1.6612837851047515,2.3328722417354584
43,emg,-1,-1,gap,85,0.7813008562606923,0.8940747527485169,-1.2694335877895355,-0.48714505694806576,0.3195389062166213,0.6942211957648396,1.1018437072634697,2.651675164699553,3.9649537056684494
43,emg,-1,-1,abs_gap,85,0.9123979250297827,0.7598228200688365,0.006206333637237493,0.10246240794658659,0.422531796619296,0.715770423412323,1.227680504322052,2.651675164699553,3.9649537056684494
43,emg,-1,-1,quality,85,0.16141930108561237,0.07427113046836883,0.0428995303809642,0.07143851220607757,0.1131854280829429,0.1299485713243484,0.2047256082296371,0.28749285936355584,0.3877091109752655
43,emg,-1,-1,loss,85,0.7175157358615653,0.5746154642717326,0.018791248127913107,0.1747252662665776,0.3622193218998282,0.5049444974203692,0.9532898592380665,1.7597037322673306,2.8656402804872965
43,emg,-1,0,logit0,29,0.40633436610344154,0.4516186935681686,-0.6208177208900452,-0.21059539318084716,0.1040479466319084,0.4003127217292785,0.7084064483642578,1.1711370944976802,1.3131848573684692
43,emg,-1,0,logit1,29,1.0988664190959314,0.9855305583278764,-0.8352043032646179,-0.05767009481787675,0.3839623630046844,0.9110690355300904,1.7385557889938354,2.739777374267578,3.7075161933898926
43,emg,-1,0,offset,29,0.7526003925996865,0.5792154145282427,-0.20048750936985016,0.13271319270133974,0.36076459428295493,0.5034294873476028,1.1448346674442291,1.6488914072513579,2.3328722417354584
43,emg,-1,0,gap,29,0.6925320529924899,1.00423994435994,-1.2694335877895355,-0.8341913167387246,-0.1016997694969177,0.6942211957648396,1.2545416951179504,2.5540624260902396,2.807007849216461
43,emg,-1,0,abs_gap,29,0.9741700893781823,0.7342282664341874,0.006206333637237493,0.1032250463962555,0.46639104187488556,0.8353915214538573,1.2694335877895355,2.5540624260902396,2.807007849216461
43,emg,-1,0,quality,29,0.16070465666466743,0.07219288095840695,0.068186305463314,0.0842060357332229,0.1109763756394386,0.1281580626964569,0.1989475339651107,0.2847130060195922,0.3769526779651642
43,emg,-1,0,loss,29,1.3415311815880855,0.5703293153777221,0.6962551621929887,0.746091474158035,0.9532898592380665,1.1956532755517815,1.5170673767163272,2.630925362013203,2.8656402804872965
43,emg,-1,1,logit0,56,0.3696893287124112,0.44728102859505037,-0.7095999121665955,-0.24701803550124163,0.11127773672342293,0.27653880417346954,0.6823361814022064,1.1654140055179596,1.4223915338516235
43,emg,-1,1,logit1,56,1.1969597438084227,0.897012329681403,-0.0919184610247612,0.0380606497637927,0.6818563342094421,0.8921383619308472,1.724179595708847,2.7060279846191406,3.8313374519348153
43,emg,-1,1,offset,56,0.783324536260417,0.5754358368233576,-0.33333113975822926,-0.043730418197810664,0.4324137244839221,0.5775498002767563,1.3061805814504623,1.6617399025708437,2.300575822591782
43,emg,-1,1,gap,56,0.8272704150960115,0.8275731188726573,-1.0653420984745026,0.013780061155557612,0.37675443361513306,0.6788687258958817,1.075910909101367,2.300299309194088,3.9649537056684494
43,emg,-1,1,abs_gap,56,0.8804087684922186,0.7708008868286021,0.01101619005203247,0.10710829496383667,0.42182532930746675,0.7044997587800026,1.075910909101367,2.300299309194088,3.9649537056684494
43,emg,-1,1,quality,56,0.16178938480360167,0.07532216987305367,0.0428995303809642,0.0659574121236801,0.11905228905379767,0.1326942592859268,0.20582066476345057,0.2823428139090538,0.3877091109752655
43,emg,-1,1,loss,56,0.39436488003890274,0.1632380621651868,0.018791248127913107,0.10255633684102894,0.2934271076515735,0.40170252145508833,0.5043137198145318,0.6411068123590977,0.6876542550126323
43,emg,0,-1,logit0,17,0.23617909235112808,0.3874763042346521,-0.7095999121665955,-0.3720868706703186,-0.0892332717776298,0.3921648561954498,0.484014093875885,0.6939206004142761,0.7498390078544617
43,emg,0,-1,logit1,17,1.2812529932707548,1.265889103095098,-0.8352043032646179,-0.2339612364768981,0.5449857711791992,0.9110690355300904,2.2219417095184326,3.5635268688201904,3.785860776901245
43,emg,0,-1,offset,17,0.7587160428109414,0.6667535344095494,-0.33333113975822926,-0.22705623544752598,0.1838357085362077,0.7292162179946899,1.4154438525438309,1.803619109839201,1.8045598529279232
43,emg,0,-1,gap,17,1.0450739009196268,1.3141480558772698,-1.2694335877895355,-0.6565254151821136,0.12177205085754395,1.0608495324850082,1.5420007109642029,3.518404403328895,3.9649537056684494
43,emg,0,-1,abs_gap,17,1.3033402252065784,1.0585220019006876,0.06311702728271484,0.11004104614257813,0.5032983720302582,1.1018437072634697,1.5420007109642029,3.518404403328895,3.9649537056684494
43,emg,0,-1,quality,17,0.1726691663703497,0.0968610925536119,0.0428995303809642,0.06312895044684404,0.0906064137816429,0.1424215883016586,0.2415823191404342,0.35933736562728874,0.3804652094841003
43,emg,0,-1,loss,17,0.689796508351832,0.629324904832364,0.018791248127913107,0.02984676048500745,0.24844392121424308,0.5040338608437798,0.9761313646164287,1.6857270941380043,2.360365963824716
43,emg,0,0,logit0,5,0.3460944205522537,0.25163955749113626,-0.1497804969549179,-0.035894817113876334,0.4196479022502899,0.4342292845249176,0.484014093875885,0.5306918740272522,0.542361319065094
43,emg,0,0,logit1,5,0.9068711161613464,1.2888135910089695,-0.8352043032646179,-0.684893536567688,-0.0836504697799682,0.9110690355300904,1.7385557889938354,2.590579581260681,2.8035855293273926
43,emg,0,0,offset,5,0.6264827683568001,0.6759733535722029,-0.20048750936985016,-0.12679026424884796,0.16799871623516086,0.38064426928758627,1.1112849414348602,1.5606357276439666,1.6729734241962433
43,emg,0,0,gap,5,0.5607766956090927,1.2731716221974705,-1.2694335877895355,-1.11620654463768,-0.5032983720302582,1.0608495324850082,1.2545416951179504,2.059887707233429,2.2612242102622986
43,emg,0,0,abs_gap,5,1.2698694795370102,0.5682147365632066,0.5032983720302582,0.6148086041212082,1.0608495324850082,1.2545416951179504,1.2694335877895355,2.062866085767746,2.2612242102622986
43,emg,0,0,quality,5,0.1534974575042724,0.08154280249233277,0.068186305463314,0.07239866405725474,0.0892480984330177,0.1208326369524002,0.1989475339651107,0.2720076769590377,0.2902727127075195
43,emg,0,0,loss,5,1.5434265305113342,0.45292238052846207,0.9761313646164287,1.0525264563436385,1.358106823252478,1.5054611241467204,1.5170673767163272,2.191706246403038,2.360365963824716
43,emg,0,1,logit0,12,0.19038103893399239,0.42329612331241134,-0.7095999121665955,-0.4775596961379051,-0.1116981860250234,0.2818271070718765,0.4634087532758713,0.711395102739334,0.7498390078544617
43,emg,0,1,logit1,12,1.4372454420663416,1.2228403998591277,-0.0274301897734403,0.011272112559527162,0.6117476522922516,0.9127832353115082,2.2761369943618774,3.63300621509552,3.785860776901245
43,emg,0,1,offset,12,0.813813240500167,0.6550425052129953,-0.33333113975822926,-0.07924779364839193,0.39222536352463067,0.7553068697452545,1.424318227916956,1.8039130920544266,1.8045598529279232
43,emg,0,1,gap,12,1.2468644031323493,1.2777768852718485,-0.422531796619296,-0.15542494347319002,0.24562910944223404,0.9672690443694592,1.6681400313973427,3.6579510603100056,3.9649537056684494
43,emg,0,1,abs_gap,12,1.3172863692355652,1.2050482271510126,0.06311702728271484,0.09537729024887084,0.3886275463737547,0.9672690443694592,1.6681400313973427,3.6579510603100056,3.9649537056684494
43,emg,0,1,quality,12,0.18065737839788196,0.10150761777203453,0.0428995303809642,0.06875724364072076,0.1121975816786289,0.14496292173862454,0.24519207701086992,0.36593981683254234,0.3804652094841003
43,emg,0,1,loss,12,0.3341173324520397,0.21323707614519471,0.018791248127913107,0.02639191287341547,0.17578390003231237,0.3239768098980307,0.5180115688693379,0.6467014101764464,0.6620865541741554
43,emg,1,-1,logit0,17,0.17143008929184253,0.09744088169283426,-0.0671408772468566,-0.02382260784506796,0.1146448776125907,0.2045487016439438,0.24313984811306,0.2679235219955444,0.2976322174072265
43,emg,1,-1,logit1,17,0.8231267946607926,0.24078886514577827,0.3111732900142669,0.6135482490062714,0.7051301598548889,0.7682506442070007,0.8472170829772949,1.2156817436218257,1.5395607948303225
43,emg,1,-1,offset,17,0.4972784419763176,0.13627807595124575,0.14909012475982306,0.3102619317360223,0.45967032015323633,0.4983940050005913,0.5487991273403168,0.6657678082585332,0.8513191863894464
43,emg,1,-1,gap,17,0.6516967053689501,0.24629484376787797,0.3241663305088877,0.43442551549524067,0.484561949968338,0.5968359112739563,0.7255094125866891,1.099827870726585,1.3764832168817522
43,emg,1,-1,abs_gap,17,0.6516967053689501,0.24629484376787797,0.3241663305088877,0.43442551549524067,0.484561949968338,0.5968359112739563,0.7255094125866891,1.099827870726585,1.3764832168817522
43,emg,1,-1,quality,17,0.12491214888937328,0.0174500015912832,0.0855315700173378,0.10738730579614636,0.1180908232927322,0.1225799098610878,0.1285827457904815,0.1504789978265762,0.1764674335718155
43,emg,1,-1,loss,17,0.5917777735980797,0.3061923585342705,0.22511349595884655,0.3449283410722396,0.41617315934490495,0.47454128418227537,0.5441423776865797,1.2236767985027568,1.3357708903066587
43,emg,1,0,logit0,4,0.13003859110176566,0.12764214000886587,-0.0671408772468566,-0.041462553665041854,0.061250740662217154,0.16339944675564766,0.23218729719519615,0.2548345379531383,0.2604963481426239
43,emg,1,0,logit1,4,0.8346168100833893,0.17565114860414155,0.6891419887542725,0.6977250844240188,0.7320574671030045,0.7573066353797913,0.8598659783601761,1.0797427803277966,1.134711980819702
43,emg,1,0,offset,4,0.48232770059257746,0.0965513503358809,0.3505548834800721,0.36636362113058574,0.42959857173264027,0.47968797758221626,0.5324171064421535,0.6019873922690748,0.6193799637258052
43,emg,1,0,gap,4,0.7045782189816235,0.23875307499017942,0.46639104187488556,0.4693123273551464,0.4809974692761898,0.6606288999319077,0.8842096496373414,1.001373157277703,1.0306640341877935
43,emg,1,0,abs_gap,4,0.7045782189816235,0.23875307499017942,0.46639104187488556,0.4693123273551464,0.4809974692761898,0.6606288999319077,0.8842096496373414,1.001373157277703,1.0306640341877935
43,emg,1,0,quality,4,0.12425428256392478,0.01189786113784882,0.1128512397408485,0.11356416754424568,0.11641587875783442,0.1200920008122921,0.12793040461838245,0.1407715920358896,0.1439818888902664
43,emg,1,0,loss,4,1.1125042104318985,0.16107392505894885,0.9532898592380665,0.9550918028470197,0.9622995772828322,1.0804780460914345,1.2306826792405008,1.3147532480934272,1.3357708903066587
43,emg,1,1,logit0,13,0.18416593488878924,0.08193741570085858,-0.0129930404946208,0.04123826362192629,0.1502057760953903,0.2045487016439438,0.24313984811306,0.27304750084877005,0.2976322174072265
43,emg,1,1,logit1,13,0.8195914052999936,0.25743465881576716,0.3111732900142669,0.5431540608406067,0.7051301598548889,0.8401542901992798,0.8472170829772949,1.203534758090972,1.5395607948303225
43,emg,1,1,offset,13,0.5018786700943915,0.14604037344371312,0.14909012475982306,0.2940493719652295,0.47413500398397446,0.4983940050005913,0.5487991273403168,0.691881927847862,0.8513191863894464
43,emg,1,1,gap,13,0.6354254704112043,0.24629560410274226,0.3241663305088877,0.40686071924865247,0.484561949968338,0.5968359112739563,0.6963764578104019,1.0233056604862205,1.3764832168817522
