setting,modality,level,comparison,metric,estimate,ci95_low,ci95_high
equal_late,table,2.0,corrupted_minus_clean,balanced_accuracy,-0.13849929873772804,-0.2461489013557738,-0.03167367928938758
equal_late,table,2.0,corrupted_minus_clean,f1,-0.04779090729465307,-0.09116183499103431,-0.004256698830689247
equal_late,table,2.0,corrupted_minus_clean,brier,0.052739111507358605,0.018520466685990614,0.08563022496173286
equal_late,table,2.0,corrupted_minus_clean,log_loss,0.15407649420176356,0.06144249938597915,0.24093631550484113
equal_late,us,0.0,corrupted_minus_clean,roc_auc,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,f1,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,brier,0.0,0.0,0.0
equal_late,us,0.0,corrupted_minus_clean,log_loss,0.0,0.0,0.0
equal_late,us,0.25,corrupted_minus_clean,roc_auc,0.0007012622720896644,-0.01590112201963553,0.017765310892940755
equal_late,us,0.25,corrupted_minus_clean,accuracy,0.007843137254901933,-0.0117647058823529,0.03529411764705881
equal_late,us,0.25,corrupted_minus_clean,sensitivity,-0.005376344086021501,-0.016129032258064502,0.0
equal_late,us,0.25,corrupted_minus_clean,specificity,0.0434782608695653,0.0,0.13043478260869568
equal_late,us,0.25,corrupted_minus_clean,balanced_accuracy,0.019050958391771844,-0.00806451612903214,0.0652173913043479
equal_late,us,0.25,corrupted_minus_clean,f1,0.004106448416762665,-0.00835857056329481,0.020849948729634415
equal_late,us,0.25,corrupted_minus_clean,brier,-0.001022655728944652,-0.0073987924466862795,0.005695944850640767
equal_late,us,0.25,corrupted_minus_clean,log_loss,-0.004166097242592259,-0.020849540164175957,0.01304526081833746
equal_late,us,0.5,corrupted_minus_clean,roc_auc,0.0,-0.013791491351098476,0.013557737260402103
equal_late,us,0.5,corrupted_minus_clean,accuracy,0.007843137254901933,-0.0117647058823529,0.03529411764705881
equal_late,us,0.5,corrupted_minus_clean,sensitivity,-0.005376344086021501,-0.016129032258064502,0.0
equal_late,us,0.5,corrupted_minus_clean,specificity,0.0434782608695653,0.0,0.13043478260869568
equal_late,us,0.5,corrupted_minus_clean,balanced_accuracy,0.019050958391771844,-0.00806451612903214,0.06521739130434778
equal_late,us,0.5,corrupted_minus_clean,f1,0.004106448416762665,-0.008328513591671416,0.020850585533279068
equal_late,us,0.5,corrupted_minus_clean,brier,-0.0026057248408106193,-0.011185498199038553,0.006378968805783966
equal_late,us,0.5,corrupted_minus_clean,log_loss,-0.005106914571250731,-0.02614886170225137,0.017570236366853578
equal_late,us,1.0,corrupted_minus_clean,roc_auc,0.0030388031790555825,-0.009817671809256634,0.016362786348761094
equal_late,us,1.0,corrupted_minus_clean,accuracy,-0.04313725490196063,-0.10588235294117643,0.015686274509803866
equal_late,us,1.0,corrupted_minus_clean,sensitivity,-0.09139784946236562,-0.16666666666666685,-0.032258064516129004
equal_late,us,1.0,corrupted_minus_clean,specificity,0.08695652173913049,0.0,0.2173913043478261
equal_late,us,1.0,corrupted_minus_clean,balanced_accuracy,-0.0022206638616175667,-0.061883473585787864,0.07082748948106588
equal_late,us,1.0,corrupted_minus_clean,f1,-0.03591503287601194,-0.0841849054781324,0.004602755005931549
equal_late,us,1.0,corrupted_minus_clean,brier,-0.0008005604259630067,-0.013563102469539476,0.012688572518438912
equal_late,us,1.0,corrupted_minus_clean,log_loss,0.0031494273405234807,-0.025539405368750386,0.034017408176503845
equal_late,us,2.0,corrupted_minus_clean,roc_auc,0.007012622720897643,-0.006077606358111165,0.021972884525479297
equal_late,us,2.0,corrupted_minus_clean,accuracy,-0.0352941176470587,-0.09411764705882353,0.0235294117647058
equal_late,us,2.0,corrupted_minus_clean,sensitivity,-0.08064516129032262,-0.16129032258064513,-0.016129032258064502
equal_late,us,2.0,corrupted_minus_clean,specificity,0.08695652173913049,0.0,0.2173913043478261
equal_late,us,2.0,corrupted_minus_clean,balanced_accuracy,0.003155680224403712,-0.05645161290322587,0.07643758765778408
equal_late,us,2.0,corrupted_minus_clean,f1,-0.029795616843142025,-0.07581038057616254,0.010027985074626877
equal_late,us,2.0,corrupted_minus_clean,brier,-0.0015299445719687693,-0.014002077172895706,0.011732796644336114
equal_late,us,2.0,corrupted_minus_clean,log_loss,0.001454822663022659,-0.027504575679374015,0.032746934251429154
positive_margin,emg,0.0,corrupted_minus_clean,roc_auc,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,roc_auc,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,accuracy,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,specificity,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,f1,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,brier,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,brier,0.0,0.0,0.0
positive_margin,emg,0.0,corrupted_minus_clean,log_loss,0.0,0.0,0.0
positive_margin,emg,0.0,change_minus_equal_late_change,log_loss,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,roc_auc,0.0004675081813930726,-0.008648901355773564,0.009116409537166748
positive_margin,emg,0.25,change_minus_equal_late_change,roc_auc,-0.006311360448807868,-0.020336605890603158,0.004908835904628539
positive_margin,emg,0.25,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,emg,0.25,change_minus_equal_late_change,accuracy,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.25,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,emg,0.25,change_minus_equal_late_change,specificity,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.25,change_minus_equal_late_change,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,emg,0.25,change_minus_equal_late_change,f1,0.0,0.0,0.0
positive_margin,emg,0.25,corrupted_minus_clean,brier,-0.00033916698050240335,-0.002834161763230039,0.002326069581587214
positive_margin,emg,0.25,change_minus_equal_late_change,brier,0.003216505054174923,0.001152521320436324,0.005642640414574099
positive_margin,emg,0.25,corrupted_minus_clean,log_loss,-0.0023488258587928135,-0.008171300550627602,0.003634455330696161
positive_margin,emg,0.25,change_minus_equal_late_change,log_loss,0.007838064091095442,0.0027682970763715327,0.013501945911112073
positive_margin,emg,0.5,corrupted_minus_clean,roc_auc,0.0018700327255727345,-0.00771388499298753,0.0133239831697054
positive_margin,emg,0.5,change_minus_equal_late_change,roc_auc,-0.0067788686302009404,-0.020336605890603154,0.004675081813931836
positive_margin,emg,0.5,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,emg,0.5,change_minus_equal_late_change,accuracy,0.0,0.0,0.0
positive_margin,emg,0.5,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.5,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,emg,0.5,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,emg,0.5,change_minus_equal_late_change,specificity,0.0,0.0,0.0
positive_margin,emg,0.5,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.5,change_minus_equal_late_change,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,0.5,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,emg,0.5,change_minus_equal_late_change,f1,0.0,0.0,0.0
positive_margin,emg,0.5,corrupted_minus_clean,brier,-0.00031937066007993453,-0.0035640274559239397,0.0031755620982076628
positive_margin,emg,0.5,change_minus_equal_late_change,brier,0.004869409014924414,0.0019119058747059912,0.007939375490897514
positive_margin,emg,0.5,corrupted_minus_clean,log_loss,-0.0017942437068304007,-0.00958218418112452,0.006596849691661418
positive_margin,emg,0.5,change_minus_equal_late_change,log_loss,0.01235522742528633,0.005081336711160924,0.019998966973136335
positive_margin,emg,1.0,corrupted_minus_clean,roc_auc,0.007012622720897643,-0.0028050490883589907,0.021739130434782483
positive_margin,emg,1.0,change_minus_equal_late_change,roc_auc,-0.012622720897615736,-0.02921926133707309,0.0007012622720895534
positive_margin,emg,1.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,emg,1.0,change_minus_equal_late_change,accuracy,0.0117647058823529,0.0,0.03529411764705892
positive_margin,emg,1.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,emg,1.0,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,emg,1.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,emg,1.0,change_minus_equal_late_change,specificity,0.04347826086956519,0.0,0.13043478260869568
positive_margin,emg,1.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,emg,1.0,change_minus_equal_late_change,balanced_accuracy,0.021739130434782594,0.0,0.065217391304348
positive_margin,emg,1.0,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,emg,1.0,change_minus_equal_late_change,f1,0.006823964839231977,0.0,0.02114164904862581
positive_margin,emg,1.0,corrupted_minus_clean,brier,-0.0017173043479859068,-0.005811358293386788,0.0022617433775485142
positive_margin,emg,1.0,change_minus_equal_late_change,brier,0.006774804889213545,0.002755300731113671,0.010946672622374698
positive_margin,emg,1.0,corrupted_minus_clean,log_loss,-0.0061893236777268434,-0.01592086934410968,0.0033124833216488657
positive_margin,emg,1.0,change_minus_equal_late_change,log_loss,0.017633327648526265,0.007632730245720343,0.027836583367223812
positive_margin,emg,2.0,corrupted_minus_clean,roc_auc,0.012856474988312327,-0.0014025245441796619,0.033660589060308665
positive_margin,emg,2.0,change_minus_equal_late_change,roc_auc,-0.010986442262739482,-0.03319308087891537,0.00654511453950446
positive_margin,emg,2.0,corrupted_minus_clean,accuracy,0.0,-0.0352941176470587,0.0352941176470587
positive_margin,emg,2.0,change_minus_equal_late_change,accuracy,-0.0117647058823529,-0.0588235294117645,0.02352941176470591
positive_margin,emg,2.0,corrupted_minus_clean,sensitivity,-0.016129032258064613,-0.048387096774193616,0.0
positive_margin,emg,2.0,change_minus_equal_late_change,sensitivity,-0.016129032258064613,-0.048387096774193616,0.0
positive_margin,emg,2.0,corrupted_minus_clean,specificity,0.04347826086956519,0.0,0.13043478260869568
positive_margin,emg,2.0,change_minus_equal_late_change,specificity,-1.1102230246251565e-16,-0.13043478260869568,0.13043478260869568
positive_margin,emg,2.0,corrupted_minus_clean,balanced_accuracy,0.013674614305750232,-0.02419354838709664,0.06521739130434778
positive_margin,emg,2.0,change_minus_equal_late_change,balanced_accuracy,-0.008064516129032251,-0.07328190743337992,0.05715287517531553
positive_margin,emg,2.0,corrupted_minus_clean,f1,-0.0014423076923076872,-0.025551684088269244,0.020202138869902048
positive_margin,emg,2.0,change_minus_equal_late_change,f1,-0.008371256605989474,-0.03649729409346623,0.014423076923076983
positive_margin,emg,2.0,corrupted_minus_clean,brier,-0.0021658308780298785,-0.009131096487834158,0.004039398322652065
positive_margin,emg,2.0,change_minus_equal_late_change,brier,0.008327686350470237,0.0024582201246080727,0.014458196501379422
positive_margin,emg,2.0,corrupted_minus_clean,log_loss,-0.008119332297511994,-0.024337172339328885,0.007148369227801408
positive_margin,emg,2.0,change_minus_equal_late_change,log_loss,0.02129673064359977,0.0026383264938842164,0.04255489123342688
positive_margin,table,0.0,corrupted_minus_clean,roc_auc,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,roc_auc,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,accuracy,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,accuracy,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,sensitivity,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,sensitivity,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,specificity,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,specificity,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,balanced_accuracy,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,balanced_accuracy,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,f1,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,f1,0.0,0.0,0.0
positive_margin,table,0.0,corrupted_minus_clean,brier,0.0,0.0,0.0
positive_margin,table,0.0,change_minus_equal_late_change,brier,0.0,0.0,0.0
