setting,modality,level,metric,estimate,ci95_low,ci95_high
original,us,0.0,log_loss,0.3875856662536439,0.28780670085298093,0.5047567993790975
original,us,0.25,roc_auc,0.8758765778401122,0.7875116877045348,0.9474111734455353
original,us,0.25,accuracy,0.8000000000000002,0.7176470588235294,0.8823529411764706
original,us,0.25,sensitivity,0.8548387096774194,0.7580645161290324,0.9354838709677419
original,us,0.25,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
original,us,0.25,balanced_accuracy,0.7535063113604488,0.6448106591865358,0.8565918653576438
original,us,0.25,f1,0.8617886178861789,0.7967479674796748,0.9180327868852459
original,us,0.25,brier,0.12695149568382932,0.09125995137634481,0.1667087569932399
original,us,0.25,log_loss,0.39683253471747454,0.3006141213327204,0.5085941640818653
original,us,0.5,roc_auc,0.8730715287517533,0.7812061711079944,0.9467040673211781
original,us,0.5,accuracy,0.788235294117647,0.7058823529411765,0.8705882352941177
original,us,0.5,sensitivity,0.8387096774193549,0.7419354838709676,0.9193548387096774
original,us,0.5,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
original,us,0.5,balanced_accuracy,0.7454417952314166,0.6367461430575035,0.8509817671809256
original,us,0.5,f1,0.8524590163934426,0.7863247863247863,0.9105691056910569
original,us,0.5,brier,0.12787057359709866,0.09192037287890654,0.167964129309017
original,us,0.5,log_loss,0.3997633343105245,0.30269121941286414,0.5124446212709695
original,us,1.0,roc_auc,0.5199859747545582,0.38908076203833564,0.6475017531556803
original,us,1.0,accuracy,0.6784313725490195,0.615686274509804,0.7372549019607844
original,us,1.0,sensitivity,0.8870967741935484,0.8118279569892474,0.9516129032258065
original,us,1.0,specificity,0.11594202898550725,0.0,0.2463768115942029
original,us,1.0,balanced_accuracy,0.5015194015895278,0.43571178120617104,0.5774894810659186
original,us,1.0,f1,0.8008449279223964,0.7553734295186466,0.840371408812824
original,us,1.0,brier,0.2444134794505903,0.20368526444183394,0.28667540118468654
original,us,1.0,log_loss,4.313858227157845,2.5536439994010087,6.279269260772062
original,us,2.0,roc_auc,0.5043244506778869,0.3833537868162693,0.6281001636278635
original,us,2.0,accuracy,0.7058823529411765,0.6470588235294118,0.7607843137254902
original,us,2.0,sensitivity,0.9247311827956989,0.8548387096774194,0.9838709677419355
original,us,2.0,specificity,0.11594202898550725,0.0,0.2463768115942029
original,us,2.0,balanced_accuracy,0.520336605890603,0.45558672276764844,0.5944366526414212
original,us,2.0,f1,0.8209942684150553,0.7798903734155532,0.8551773604590505
original,us,2.0,brier,0.2518520352820464,0.20915032679738554,0.2941176470588235
original,us,2.0,log_loss,6.186899531207296,4.14128936180189,7.890617695404001
positive_margin,emg,0.0,roc_auc,0.870266479663394,0.7825911640953718,0.9417952314165497
positive_margin,emg,0.0,accuracy,0.8352941176470589,0.7647058823529411,0.9058823529411765
positive_margin,emg,0.0,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,emg,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
positive_margin,emg,0.0,balanced_accuracy,0.7503506311360448,0.6416549789621318,0.8534361851332398
positive_margin,emg,0.0,f1,0.8923076923076924,0.8455284552845529,0.9375
positive_margin,emg,0.0,brier,0.12181954602184514,0.0855383749994851,0.16139262270048968
positive_margin,emg,0.0,log_loss,0.3766306822502346,0.27791406077642483,0.4880570295167096
positive_margin,emg,0.25,roc_auc,0.8709677419354839,0.7791023842917251,0.9438990182328192
positive_margin,emg,0.25,accuracy,0.8470588235294118,0.7764705882352941,0.9176470588235294
positive_margin,emg,0.25,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,emg,0.25,specificity,0.6086956521739131,0.391304347826087,0.8260869565217391
positive_margin,emg,0.25,balanced_accuracy,0.7720897615708275,0.6633941093969145,0.8751753155680224
positive_margin,emg,0.25,f1,0.8992248062015505,0.8507462686567164,0.944
positive_margin,emg,0.25,brier,0.11721095102057426,0.08323070886047425,0.15416515866297703
positive_margin,emg,0.25,log_loss,0.36539500575074574,0.27019925235868625,0.4748760250101197
positive_margin,emg,0.5,roc_auc,0.8571762505843852,0.7657784011220197,0.9315100514258999
positive_margin,emg,0.5,accuracy,0.7411764705882353,0.6470588235294118,0.8238235294117605
positive_margin,emg,0.5,sensitivity,0.7258064516129034,0.6129032258064516,0.8225806451612904
positive_margin,emg,0.5,specificity,0.782608695652174,0.6086956521739131,0.9565217391304349
positive_margin,emg,0.5,balanced_accuracy,0.7542075736325385,0.6486676016830295,0.8492286115007013
positive_margin,emg,0.5,f1,0.8035714285714285,0.7207207207207208,0.875
positive_margin,emg,0.5,brier,0.15904270058766654,0.11352591027890953,0.20816150361146424
positive_margin,emg,0.5,log_loss,0.46343659560497724,0.34747563028145395,0.5929783490325646
positive_margin,emg,1.0,roc_auc,0.864656381486676,0.7762798036465639,0.9361851332398317
positive_margin,emg,1.0,accuracy,0.7254901960784313,0.6313725490196078,0.815686274509804
positive_margin,emg,1.0,sensitivity,0.6881720430107526,0.5752688172043011,0.7956989247311826
positive_margin,emg,1.0,specificity,0.8260869565217391,0.6521739130434783,0.9565217391304349
positive_margin,emg,1.0,balanced_accuracy,0.7571294997662458,0.6594202898550725,0.8489948574100046
positive_margin,emg,1.0,f1,0.7852531430513082,0.6981073579479945,0.8619026013309135
positive_margin,emg,1.0,brier,0.17022452060417645,0.12192334640419442,0.22135630406115847
positive_margin,emg,1.0,log_loss,0.4942193823366918,0.37029843018464287,0.630669639368156
positive_margin,emg,2.0,roc_auc,0.8667601683029454,0.7791023842917251,0.938288920056101
positive_margin,emg,2.0,accuracy,0.7176470588235294,0.6235294117647059,0.811764705882353
positive_margin,emg,2.0,sensitivity,0.6935483870967744,0.5806451612903226,0.8064516129032256
positive_margin,emg,2.0,specificity,0.782608695652174,0.6086956521739131,0.9565217391304349
positive_margin,emg,2.0,balanced_accuracy,0.7380785413744743,0.634992987377279,0.8355539971949509
positive_margin,emg,2.0,f1,0.7818181818181819,0.6923076923076922,0.8596491228070176
positive_margin,emg,2.0,brier,0.16698296075201147,0.11962590301264454,0.21766585495743707
positive_margin,emg,2.0,log_loss,0.4853243380588253,0.36435613734678285,0.6189253768152514
positive_margin,table,0.0,roc_auc,0.870266479663394,0.7825911640953718,0.9417952314165497
positive_margin,table,0.0,accuracy,0.8352941176470589,0.7647058823529411,0.9058823529411765
positive_margin,table,0.0,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,table,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
positive_margin,table,0.0,balanced_accuracy,0.7503506311360448,0.6416549789621318,0.8534361851332398
positive_margin,table,0.0,f1,0.8923076923076924,0.8455284552845529,0.9375
positive_margin,table,0.0,brier,0.12181954602184514,0.0855383749994851,0.16139262270048968
positive_margin,table,0.0,log_loss,0.3766306822502346,0.27791406077642483,0.4880570295167096
positive_margin,table,0.25,roc_auc,0.8669939223936418,0.7814399251986911,0.937120149602618
positive_margin,table,0.25,accuracy,0.819607843137255,0.7490196078431373,0.8862745098039215
positive_margin,table,0.25,sensitivity,0.9139784946236559,0.8494623655913979,0.967741935483871
positive_margin,table,0.25,specificity,0.5652173913043478,0.36231884057971014,0.7536231884057972
positive_margin,table,0.25,balanced_accuracy,0.7395979429640018,0.635922159887798,0.8412897381954184
positive_margin,table,0.25,f1,0.8807632051360307,0.8346384235936325,0.9245444773584512
positive_margin,table,0.25,brier,0.12455756269652322,0.08952104916579312,0.16295193022770846
positive_margin,table,0.25,log_loss,0.38019053173342315,0.28635473307807097,0.48433551094192606
positive_margin,table,0.5,roc_auc,0.8604488078541374,0.7776940158952782,0.9296400187003272
positive_margin,table,0.5,accuracy,0.8078431372549021,0.7411764705882353,0.8705882352941177
positive_margin,table,0.5,sensitivity,0.9032258064516129,0.8440860215053764,0.9516129032258065
positive_margin,table,0.5,specificity,0.5507246376811595,0.36231884057971014,0.7391304347826088
positive_margin,table,0.5,balanced_accuracy,0.7269752220663861,0.6292660121552127,0.8246844319775596
positive_margin,table,0.5,f1,0.8727390180878553,0.8291601725760689,0.9138345579258987
positive_margin,table,0.5,brier,0.12886414872016547,0.09591357177709828,0.16429671596682516
positive_margin,table,0.5,log_loss,0.39122521117980197,0.304135692850516,0.48754739618811493
positive_margin,table,1.0,roc_auc,0.8251519401589528,0.7456697054698457,0.8945827489481066
positive_margin,table,1.0,accuracy,0.7764705882352941,0.7176470588235294,0.8352941176470589
positive_margin,table,1.0,sensitivity,0.9086021505376344,0.8548387096774194,0.956989247311828
positive_margin,table,1.0,specificity,0.4202898550724638,0.2608695652173913,0.5942028985507246
positive_margin,table,1.0,balanced_accuracy,0.6644460028050491,0.5801630434782608,0.7516450444132772
positive_margin,table,1.0,f1,0.8556888404216648,0.817251354501718,0.8917303548642201
positive_margin,table,1.0,brier,0.14410915998965476,0.11531444225209035,0.17396613480191384
positive_margin,table,1.0,log_loss,0.4329918634943228,0.3555445363395771,0.5145179460706326
positive_margin,table,2.0,roc_auc,0.7552594670406733,0.6701729780271154,0.8321704067321177
positive_margin,table,2.0,accuracy,0.7647058823529411,0.7176470588235294,0.811764705882353
positive_margin,table,2.0,sensitivity,0.924731182795699,0.8817204301075269,0.9623655913978495
positive_margin,table,2.0,specificity,0.3333333333333333,0.2028985507246377,0.47826086956521735
positive_margin,table,2.0,balanced_accuracy,0.6290322580645161,0.5594904160822814,0.7039504441327722
positive_margin,table,2.0,f1,0.851242115529591,0.8200009993875802,0.8811029702096428
positive_margin,table,2.0,brier,0.16690769098806432,0.13995395620021914,0.1942294152061071
positive_margin,table,2.0,log_loss,0.5045063022601819,0.43061360008265465,0.5783768072190669
positive_margin,us,0.0,roc_auc,0.870266479663394,0.7825911640953718,0.9417952314165497
positive_margin,us,0.0,accuracy,0.8352941176470589,0.7647058823529411,0.9058823529411765
positive_margin,us,0.0,sensitivity,0.9354838709677419,0.8709677419354839,0.9838709677419355
positive_margin,us,0.0,specificity,0.5652173913043478,0.34782608695652173,0.782608695652174
positive_margin,us,0.0,balanced_accuracy,0.7503506311360448,0.6416549789621318,0.8534361851332398
positive_margin,us,0.0,f1,0.8923076923076924,0.8455284552845529,0.9375
positive_margin,us,0.0,brier,0.12181954602184514,0.0855383749994851,0.16139262270048968
positive_margin,us,0.0,log_loss,0.3766306822502346,0.27791406077642483,0.4880570295167096
positive_margin,us,0.25,roc_auc,0.8786816269284712,0.7933613838242168,0.947872837774661
positive_margin,us,0.25,accuracy,0.8039215686274511,0.7215686274509804,0.8823529411764706
positive_margin,us,0.25,sensitivity,0.8602150537634409,0.7741935483870966,0.9354838709677419
positive_margin,us,0.25,specificity,0.6521739130434783,0.43478260869565216,0.8260869565217391
positive_margin,us,0.25,balanced_accuracy,0.7561944834034596,0.6477325853202431,0.8592800374006545
